,period,hour,Load Profile,price,year,scenario_price
93,3,21,224.4252339125303,47.64271035966593,2045,high
94,3,22,233.79400941073297,53.337409099371804,2045,high
95,3,23,221.37421820752354,43.120587585093006,2045,high
96,4,0,1004.4971961773399,2528.7500552181705,2045,high
97,4,1,934.503306474243,2847.4173930407305,2045,high
98,4,2,799.671312620575,2642.3107839801337,2045,high
99,4,3,978.3001448203083,2399.90697301458,2045,high
100,4,4,1028.2176693213678,1938.4358446917415,2045,high
101,4,5,1068.1870686109733,3074.5818630725557,2045,high
102,4,6,1115.3481937243134,3722.564672849196,2045,high
103,4,7,1196.9820010285268,5269.7479626647655,2045,high
104,4,8,1216.1835230176591,5531.056155511244,2045,high
105,4,9,1162.56399653846,6785.230412509488,2045,high
106,4,10,1099.0510225486128,5074.897010195422,2045,high
107,4,11,1085.2818909513812,4826.052918392877,2045,high
108,4,12,1049.9729615717013,3825.6549090711496,2045,high
109,4,13,1143.2949315071553,4094.6956325967653,2045,high
110,4,14,1253.3289798773717,3960.8515847191907,2045,high
111,4,15,1303.2625860551393,3435.679222880179,2045,high
112,4,16,1333.0812310067708,3575.3043521951236,2045,high
113,4,17,1366.5407675650522,4371.10750495748,2045,high
114,4,18,1422.5082188435922,4599.584024626007,2045,high
115,4,19,1561.3284685207989,4222.7994995008785,2045,high
116,4,20,1275.830461926947,3174.995416076218,2045,high
117,4,21,1234.2657603079267,2745.6259707958116,2045,high
118,4,22,1181.3280969211391,2963.851070670687,2045,high
119,4,23,1128.2521311146643,3290.084146270728,2045,high
120,5,0,1052.489586312977,1661.0968736963287,2045,high
121,5,1,975.7547622571547,1914.9500145462675,2045,high
122,5,2,995.17404906853,1757.1862134231123,2045,high
123,5,3,1070.794507526599,1541.526892619343,2045,high
124,5,4,1127.9790579376263,961.1774902112643,2045,high
125,5,5,1188.3678981990347,1996.4165473272076,2045,high
126,5,6,1264.091973107421,2465.4400602535643,2045,high
127,5,7,1205.6894406483236,3612.277828748654,2045,high
128,5,8,1144.2859411847496,3895.685280337362,2045,high
129,5,9,1084.0339528388545,4560.5607769656435,2045,high
130,5,10,1012.6578587890707,3382.7415644166,2045,high
131,5,11,914.35517284831,3239.751121093573,2045,high
132,5,12,695.9766612085796,2553.761444171122,2045,high
133,5,13,952.151716885793,2760.000790397033,2045,high
134,5,14,1033.3009927306105,2654.093229397954,2045,high
135,5,15,1111.330044901718,2223.5544760902026,2045,high
136,5,16,1229.8692190922068,2375.7688454634713,2045,high
137,5,17,1324.1777841273356,2889.237232682459,2045,high
138,5,18,1712.981896210842,2992.251116686659,2045,high
139,5,19,1397.0827095761429,3101.9401020433775,2045,high
140,5,20,1352.5999719521394,2153.4277364365876,2045,high
141,5,21,1294.5043787892653,1842.9630711378425,2045,high
142,5,22,1169.0444077285188,2081.0146546838623,2045,high
143,5,23,1097.2890383700258,2298.115859333569,2045,high
144,6,0,1514.2559713146484,2065.585189233047,2045,high
145,6,1,1430.2616418976725,2213.8431879006666,2045,high
146,6,2,1249.3471567245165,1972.2444551433296,2045,high
147,6,3,1541.9466530672428,1841.004069017721,2045,high
148,6,4,1589.9829787640817,1337.3813494292667,2045,high
149,6,5,1632.9259694196094,2293.159368592657,2045,high
150,6,6,1679.037407757172,2677.6189969411384,2045,high
151,6,7,1722.0662566977908,4087.032672030507,2045,high
152,6,8,1790.2958971233911,4332.762912313358,2045,high
153,6,9,1813.1480490678455,5117.51919265421,2045,high
154,6,10,1767.8148745402946,3812.8182965791057,2045,high
155,6,11,1836.7701559560112,3639.147789973318,2045,high
156,6,12,1895.0069998459692,2908.4282246615803,2045,high
157,6,13,1964.7543931821947,3158.6544384452845,2045,high
158,6,14,2219.9889177781465,3033.7423254626506,2045,high
159,6,15,2016.959000139051,2589.762782946024,2045,high
160,6,16,1925.3565188142557,2800.405317422972,2045,high
161,6,17,1863.4554648864223,3389.297059414215,2045,high
162,6,18,1745.5194166378756,3483.943799085713,2045,high
163,6,19,1701.4187239446808,3282.5644492033325,2045,high
164,6,20,1657.246021076894,2439.680418439831,2045,high
165,6,21,1607.7750311324219,2146.1629527238315,2045,high
166,6,22,1566.0091298692569,2354.3721173970985,2045,high
167,6,23,1480.2754777736823,2518.5005658598043,2045,high
168,7,0,1311.1942030214066,2667.38803799754,2045,high
169,7,1,1274.3402265520233,2989.2862954721827,2045,high
170,7,2,1153.0307785860668,2776.6485850380654,2045,high
171,7,3,1340.5452732227589,2528.4361590433064,2045,high
172,7,4,1394.8603322195706,2046.3298976833992,2045,high
173,7,5,1435.5903948174557,3181.301493334492,2045,high
174,7,6,1471.7214999188225,3738.1581034529627,2045,high
175,7,7,1500.532493810737,5208.447069614821,2045,high
176,7,8,1515.010693336811,5511.525893918304,2045,high
177,7,9,1543.040653796616,6455.463094089623,2045,high
178,7,10,1558.025694166931,4986.860627236701,2045,high
179,7,11,1529.18561924297,4813.566996502417,2045,high
180,7,12,1574.6641989307552,3872.6787571345635,2045,high
181,7,13,1638.5302997383112,4121.673756610616,2045,high
182,7,14,1704.7685818742432,3981.4570960673245,2045,high
183,7,15,1741.377446787805,3533.0214602585274,2045,high
184,7,16,1929.0456554510288,3626.050824728832,2045,high
185,7,17,1672.006722057136,4272.72042418496,2045,high
186,7,18,1611.1027320851867,4419.958001862853,2045,high
187,7,19,1593.571024194216,4618.033878667855,2045,high
188,7,20,1485.555762306721,3291.9308157917676,2045,high
189,7,21,1454.5719998776076,2886.226292956166,2045,high
190,7,22,1415.7903664268479,3091.8521967615684,2045,high
191,7,23,1365.600659547508,3408.021766119446,2045,high
0,0,0,1345.519057844006,1557.8810831882697,2045,mid
1,0,1,1313.4393586220194,1625.9154021714892,2045,mid
2,0,2,1130.2589564315845,1469.1250502329904,2045,mid
3,0,3,1376.4636648301969,1360.4430875804842,2045,mid
4,0,4,1492.1363243952062,967.0579880141006,2045,mid
5,0,5,1521.646943384452,1758.6163231825426,2045,mid
6,0,6,1573.9287936055875,2053.263683820911,2045,mid
7,0,7,1628.1463497084565,2848.806601398793,2045,mid
8,0,8,1718.2029308863448,3033.173968158579,2045,mid
9,0,9,1750.5779675866104,3631.7553150081676,2045,mid
10,0,10,1782.9156423167324,2724.5183698552864,2045,mid
11,0,11,1816.438225242841,2626.1281106415518,2045,mid
12,0,12,1850.8770660081896,2177.642822151608,2045,mid
13,0,13,1941.264567493066,2312.472996406141,2045,mid
14,0,14,2572.33137205944,2239.0300453034874,2045,mid
15,0,15,2116.148833170156,1993.3334866281655,2045,mid
16,0,16,2010.7774025162057,2119.2149714926522,2045,mid
17,0,17,1893.3878714660202,2384.139390557693,2045,mid
18,0,18,1690.8166067709858,2526.5376355620792,2045,mid
19,0,19,1661.3380123275776,2452.817449426927,2045,mid
20,0,20,1598.9488596118438,1936.6699246353087,2045,mid
21,0,21,1548.8428993662214,1693.8375247740391,2045,mid
22,0,22,1456.3773606847792,1815.34285532631,2045,mid
23,0,23,1418.9940408438174,1869.2120656389416,2045,mid
24,1,0,542.3255199684028,634.1617495370693,2045,mid
25,1,1,566.1780586219251,684.061029124232,2045,mid
26,1,2,519.3685737420622,572.4091918747696,2045,mid
27,1,3,449.51236442188696,489.8316795623215,2045,mid
28,1,4,408.4114601231067,232.2627414418721,2045,mid
29,1,5,375.9872917478167,770.5510117782837,2045,mid
30,1,6,343.52918282822066,1007.0286460007995,2045,mid
31,1,7,305.89568833003267,1543.8382585858617,2045,mid
32,1,8,279.7603743578381,1659.2609572186589,2045,mid
33,1,9,269.58806477233014,2320.4884566153464,2045,mid
34,1,10,257.3147260086293,1442.5585694585227,2045,mid
35,1,11,231.49801521040771,1365.5350977415292,2045,mid
36,1,12,164.0285925543598,1105.8138277849655,2045,mid
37,1,13,214.49927679424192,1147.8869883915427,2045,mid
38,1,14,245.62494563574506,1056.731192286862,2045,mid
39,1,15,293.0037557749411,923.9583238158967,2045,mid
40,1,16,322.3623265999756,963.295727194498,2045,mid
41,1,17,362.66070125434976,1189.8777083371547,2045,mid
42,1,18,494.71022087532987,1245.0832076746633,2045,mid
43,1,19,849.4962047914504,1305.4674522968726,2045,mid
44,1,20,603.9987735419322,884.3556259378416,2045,mid
45,1,21,472.1101977923405,727.6240767914159,2045,mid
46,1,22,392.2480970393854,809.9181707947614,2045,mid
47,1,23,427.46305404167555,849.5277773194879,2045,mid
48,2,0,1174.797443992021,2133.9402581561776,2045,mid
49,2,1,1111.9115873355447,2309.2591199608337,2045,mid
50,2,2,834.949944415489,2041.8819476085348,2045,mid
51,2,3,1145.5328317412543,1933.9694168913957,2045,mid
52,2,4,1196.5292792319901,1560.3310728720785,2045,mid
53,2,5,1254.6931866921186,2451.967413863095,2045,mid
54,2,6,1298.4859444242318,2812.385569625896,2045,mid
55,2,7,1427.584760048166,3699.3337092600573,2045,mid
56,2,8,1455.077131775751,3854.9870982720577,2045,mid
57,2,9,1400.2252308810916,4238.34393781238,2045,mid
58,2,10,1371.6610612221104,3504.3917183889575,2045,mid
59,2,11,1274.9335622754406,3347.3368828703533,2045,mid
60,2,12,1346.0466002362953,2889.0611503427635,2045,mid
61,2,13,1477.9320904818594,3005.926132208117,2045,mid
62,2,14,1530.1090252716824,2943.22602286714,2045,mid
63,2,15,1680.3690569552086,2629.595104069978,2045,mid
64,2,16,1927.712847179502,2710.1250865811326,2045,mid
65,2,17,1553.1813627131721,3159.807711965691,2045,mid
66,2,18,1622.208168644182,3241.807490976649,2045,mid
67,2,19,1586.1444326145313,3079.4943277384436,2045,mid
68,2,20,1503.3231344340877,2510.508602429725,2045,mid
69,2,21,1320.0124775252295,2226.7574585769817,2045,mid
70,2,22,1235.5064941455773,2380.973865381502,2045,mid
71,2,23,1216.1235569073722,2570.741054794611,2045,mid
72,3,0,910.2242324536512,1028.893843989318,2045,mid
73,3,1,870.0180082018292,1128.2962218684638,2045,mid
74,3,2,836.7931349425797,1080.757480096193,2045,mid
75,3,3,774.4686243656658,958.1608033523412,2045,mid
76,3,4,796.7292420055912,543.1373605338225,2045,mid
77,3,5,752.4381090180542,1286.8758440407157,2045,mid
78,3,6,718.632049556569,1525.7956765580723,2045,mid
79,3,7,701.9010034979166,2130.53828127538,2045,mid
80,3,8,668.4910995293841,2276.0677171339703,2045,mid
81,3,9,649.0106869058686,3178.654185773729,2045,mid
82,3,10,584.1740286221471,2028.2193374452045,2045,mid
83,3,11,356.3181988941251,1959.0413365053378,2045,mid
84,3,12,536.606903204864,1627.4531069299653,2045,mid
85,3,13,623.4029111787805,1690.0416928455907,2045,mid
86,3,14,686.6881581308191,1572.8790493606077,2045,mid
87,3,15,731.8664896474838,1431.9841079328503,2045,mid
88,3,16,817.2534176045508,1480.9161852538039,2045,mid
89,3,17,853.6380460530987,1764.4401024626025,2045,mid
