,year,scenario_price,period,weight,hour,Load Profile,price
3521,2025,low,1,12.142857142857142,161,1764.6553817264073,1017.7792830359409
3522,2025,low,1,12.142857142857142,162,1747.3263666847558,971.7931763769153
3523,2025,low,1,12.142857142857142,163,1677.6182125664536,881.3049016734765
3524,2025,low,1,12.142857142857142,164,1592.218612263586,778.837313251659
3525,2025,low,1,12.142857142857142,165,1497.1550492689014,767.526618472743
3526,2025,low,1,12.142857142857142,166,1397.486304370956,724.7199799154462
3527,2025,low,1,12.142857142857142,167,1362.4208041025572,734.7763068539598
3528,2030,mid,1,11.142857142857142,0,1322.9258280556069,719.9696107339744
3529,2030,mid,1,11.142857142857142,1,1364.897931493301,669.9142733564466
3530,2030,mid,1,11.142857142857142,2,1378.2417119471982,463.50457267048466
3531,2030,mid,1,11.142857142857142,3,1464.4182116825398,384.16872158588103
3532,2030,mid,1,11.142857142857142,4,1576.4743155815881,647.3066714872301
3533,2030,mid,1,11.142857142857142,5,1686.2648088168035,864.7749490226262
3534,2030,mid,1,11.142857142857142,6,1756.3737976310672,1210.3981168776268
3535,2030,mid,1,11.142857142857142,7,1848.5558315157596,1684.007936601841
3536,2030,mid,1,11.142857142857142,8,2030.279463327663,1708.1353028336746
3537,2030,mid,1,11.142857142857142,9,2024.398870942862,1641.9647889044372
3538,2030,mid,1,11.142857142857142,10,1918.0650998601852,1451.1925253667728
3539,2030,mid,1,11.142857142857142,11,1896.2419383188555,1337.0378727934183
3540,2030,mid,1,11.142857142857142,12,1923.6375025590974,1067.5487619214794
3541,2030,mid,1,11.142857142857142,13,2089.9016733707304,1147.8800467426568
3542,2030,mid,1,11.142857142857142,14,2140.5530647191367,1266.3503885536454
3543,2030,mid,1,11.142857142857142,15,2220.9072782264675,1184.89856890218
3544,2030,mid,1,11.142857142857142,16,1908.502890146656,1054.7771988361035
3545,2030,mid,1,11.142857142857142,17,1766.8439175003236,1161.0524898636859
3546,2030,mid,1,11.142857142857142,18,1666.2408086849885,1083.5156145467079
3547,2030,mid,1,11.142857142857142,19,1602.7037566860333,1025.111489802071
3548,2030,mid,1,11.142857142857142,20,1515.5360522852648,882.3882306179623
3549,2030,mid,1,11.142857142857142,21,1414.5747770782204,822.8694940049792
3550,2030,mid,1,11.142857142857142,22,1396.932999923817,818.5746725543112
3551,2030,mid,1,11.142857142857142,23,1384.7220248018368,788.9125173357445
3552,2030,mid,1,11.142857142857142,24,1343.9910095586686,784.5282308222743
3553,2030,mid,1,11.142857142857142,25,1330.3307099679125,748.0969271860691
3554,2030,mid,1,11.142857142857142,26,1292.1235183686458,524.2385031373682
3555,2030,mid,1,11.142857142857142,27,1274.5733651749124,495.1275387105368
3556,2030,mid,1,11.142857142857142,28,1298.1623703218763,726.8904396006842
3557,2030,mid,1,11.142857142857142,29,1340.975748307538,936.227544943463
3558,2030,mid,1,11.142857142857142,30,1361.2163141645729,1369.2372801657912
3559,2030,mid,1,11.142857142857142,31,1400.539652193816,1779.6319963558894
3560,2030,mid,1,11.142857142857142,32,1525.7562886254218,1842.8592662701412
3561,2030,mid,1,11.142857142857142,33,1541.3823386450913,1733.0396836393456
3562,2030,mid,1,11.142857142857142,34,1507.2482485701412,1576.4679862665023
3563,2030,mid,1,11.142857142857142,35,1483.7092201289972,1536.2445201387043
3564,2030,mid,1,11.142857142857142,36,1564.6048479493759,1278.6568925930374
3565,2030,mid,1,11.142857142857142,37,1606.5686219361007,1353.1865938092749
3566,2030,mid,1,11.142857142857142,38,1690.5711349682797,1441.395482962392
3567,2030,mid,1,11.142857142857142,39,1711.311467883513,1360.714708440971
3568,2030,mid,1,11.142857142857142,40,1646.316761964812,1289.8135951920865
3569,2030,mid,1,11.142857142857142,41,1551.985729729867,1315.5593651262686
3570,2030,mid,1,11.142857142857142,42,1494.4792002331724,1296.8886639322689
3571,2030,mid,1,11.142857142857142,43,1420.3637455023515,1251.9788844282511
