2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
780.1813229,713.0638189,805.5594096,818.248453,830.9374963,843.6265397,856.3155831,869.0046265,880.1421033,891.2795801,902.4170569,913.5545337,924.6920105,935.8294873,946.9669641,958.1044409,969.2419177,980.3793945,997.0458442,1013.995624,1031.233549,1048.76452,1066.593516,1084.725606,1103.165941,1121.919762,1140.992398,1160.389269
761.4259849,695.9219667,786.1939896,798.577992,810.9619944,823.3459967,835.7299991,848.1140015,860.5944409,873.0748804,885.5553198,898.0357593,910.5161987,922.9966382,935.4770776,947.9575171,960.4379565,972.918396,989.4580087,1006.278795,1023.385534,1040.783088,1058.476401,1076.4705,1094.770498,1113.381597,1132.309084,1151.558338
695.0182952,635.2272033,717.6261609,728.9300938,740.2340266,751.5379595,762.8418923,774.1458252,785.9856775,797.8255298,809.6653821,821.5052344,833.3450867,845.184939,857.0247913,868.8646436,880.7044958,892.5443481,907.7176021,923.1488013,938.8423309,954.8026505,971.0342956,987.5418786,1004.330091,1021.403702,1038.767565,1056.426614
672.0716977,614.2546576,693.9331462,704.8638705,715.7945948,726.725319,737.6560433,748.5867676,759.6580811,770.7293945,781.800708,792.8720215,803.943335,815.0146484,826.0859619,837.1572754,848.2285889,859.2999023,873.9080007,888.7644367,903.8734321,919.2392805,934.8663482,950.7590762,966.9219804,983.3596541,1000.076768,1017.078073
680.8150852,622.2458682,702.9609425,714.0338712,725.1067999,736.1797286,747.2526573,758.3255859,768.8811023,779.4366187,789.992135,800.5476514,811.1031677,821.6586841,832.2142004,842.7697168,853.3252332,863.8807495,878.5667223,893.5023565,908.6918966,924.1396588,939.850033,955.8274836,972.0765508,988.6018522,1005.408084,1022.500021
691.4067726,631.926373,713.8971611,725.1423553,736.3875496,747.6327438,758.8779381,770.1231323,779.7376477,789.3521631,798.9666785,808.5811938,818.1957092,827.8102246,837.42474,847.0392554,856.6537708,866.2682861,880.994847,895.9717594,911.2032793,926.6937351,942.4475285,958.4691365,974.7631119,991.3340848,1008.186764,1025.325939
680.9572385,622.3757923,703.1077199,714.1829606,725.2582013,736.333442,747.4086826,758.4839233,767.7014417,776.91896,786.1364783,795.3539966,804.5715149,813.7890332,823.0065515,832.2240698,841.4415881,850.6591064,865.1203113,879.8273565,894.7844216,909.9957568,925.4656846,941.1986013,957.1989775,973.4713601,990.0203732,1006.85072
670.9180541,613.2002598,692.7419765,703.6539376,714.5658988,725.4778599,736.3898211,747.3017822,753.6532825,760.0047827,766.356283,772.7077832,779.0592834,785.4107837,791.7622839,798.1137842,804.4652844,810.8167847,824.60067,838.6188814,852.8754024,867.3742842,882.1196471,897.1156811,912.3666476,927.8768806,943.6507876,959.692851
603.6693738,551.7368545,623.3058009,633.1240145,642.9422281,652.7604417,662.5786553,672.3968689,676.9805402,681.5642114,686.1478827,690.731554,695.3152252,699.8988965,704.4825677,709.066239,713.6499103,718.2335815,730.4435524,742.8610928,755.4897314,768.3330568,781.3947188,794.678429,808.1879623,821.9271577,835.8999194,850.110218
604.4646421,552.4637075,624.1269382,633.9580862,643.7892342,653.6203822,663.4515302,673.2826782,677.6744434,682.0662085,686.4579736,690.8497388,695.2415039,699.633269,704.0250342,708.4167993,712.8085645,717.2003296,729.3927352,741.7924117,754.4028827,767.2277317,780.2706031,793.5352034,807.0253018,820.744732,834.6973924,848.8872481
647.368475,591.6766058,668.4263661,678.9553116,689.4842571,700.0132027,710.5421482,721.0710938,729.9837891,738.8964844,747.8091797,756.721875,765.6345703,774.5472656,783.4599609,792.3726563,801.2853516,810.1980469,823.9714137,837.9789277,852.2245695,866.7123872,881.4464977,896.4310882,911.6704167,927.1688138,942.9306836,958.9605052
735.3553133,672.0941051,759.2752796,771.2352628,783.1952459,795.155229,807.1152122,819.0751953,830.1620605,841.2489258,852.335791,863.4226563,874.5095215,885.5963867,896.683252,907.7701172,918.8569824,929.9438477,945.7528931,961.8306922,978.181814,994.8109049,1011.72269,1028.921976,1046.41365,1064.202682,1082.294127,1100.693127
845.7029517,772.9487476,873.2123553,886.9670571,900.7217589,914.4764607,928.2311625,941.9858643,953.9648792,965.943894,977.9229089,989.9019238,1001.880939,1013.859954,1025.838969,1037.817983,1049.796998,1061.776013,1079.826205,1098.183251,1116.852366,1135.838856,1155.148117,1174.785635,1194.756991,1215.06786,1235.724013,1256.731321
1006.076741,919.5258873,1038.802855,1055.165912,1071.528969,1087.892026,1104.255083,1120.61814,1135.559952,1150.501765,1165.443578,1180.385391,1195.327203,1210.269016,1225.210829,1240.152642,1255.094454,1270.036267,1291.626884,1313.584541,1335.915478,1358.626041,1381.722684,1405.211969,1429.100573,1453.395283,1478.103002,1503.230753
986.5962909,901.7213028,1018.688736,1034.734958,1050.781181,1066.827404,1082.873626,1098.919849,1114.392438,1129.865027,1145.337616,1160.810205,1176.282794,1191.755383,1207.227972,1222.700562,1238.173151,1253.64574,1274.957717,1296.631999,1318.674742,1341.092213,1363.890781,1387.076924,1410.657232,1434.638405,1459.027258,1483.830721
975.8947473,891.9403925,1007.639088,1023.511258,1039.383428,1055.255598,1071.127769,1086.999939,1101.417914,1115.835889,1130.253864,1144.671838,1159.089813,1173.507788,1187.925763,1202.343738,1216.761713,1231.179688,1252.109742,1273.395608,1295.043333,1317.05907,1339.449074,1362.219708,1385.377443,1408.92886,1432.88065,1457.239621
894.0810296,817.1649521,923.1640969,937.7056305,952.2471642,966.7886978,981.3302315,995.8717651,1007.410042,1018.948318,1030.486594,1042.024871,1053.563147,1065.101423,1076.6397,1088.177976,1099.716252,1111.254529,1130.145856,1149.358335,1168.897427,1188.768683,1208.977751,1229.530373,1250.432389,1271.68974,1293.308465,1315.294709
858.2355343,784.4031761,886.1526033,900.1111378,914.0696723,928.0282069,941.9867414,955.9452759,967.2026379,978.46,989.7173621,1000.974724,1012.232086,1023.489448,1034.74681,1046.004172,1057.261534,1068.518896,1086.683718,1105.157341,1123.945016,1143.052081,1162.483966,1182.246194,1202.344379,1222.784234,1243.571566,1264.712282
815.4831373,745.3286859,842.0095372,855.2727372,868.5359372,881.7991372,895.0623371,908.3255371,919.9713599,931.6171826,943.2630054,954.9088281,966.5546509,978.2004736,989.8462964,1001.492119,1013.137942,1024.783765,1042.205089,1059.922575,1077.941259,1096.26626,1114.902787,1133.856134,1153.131688,1172.734927,1192.671421,1212.946835
844.8705916,772.1879938,872.3529198,886.0940839,899.8352479,913.576412,927.3175761,941.0587402,952.5516345,964.0445288,975.5374231,987.0303174,998.5232117,1010.016106,1021.509,1033.001895,1044.494789,1055.987683,1073.939474,1092.196445,1110.763784,1129.646769,1148.850764,1168.381227,1188.243708,1208.443851,1228.987396,1249.880182
845.8045227,773.0415806,873.3172302,887.073584,900.8299377,914.5862915,928.3426453,942.098999,953.9207874,965.7425757,977.564364,989.3861523,1001.207941,1013.029729,1024.851517,1036.673306,1048.495094,1060.316882,1078.342269,1096.674088,1115.317547,1134.277946,1153.560671,1173.171202,1193.115113,1213.39807,1234.025837,1255.004276
833.847381,762.113089,860.9711413,874.5330214,888.0949016,901.6567817,915.2186619,928.780542,941.6843054,954.5880688,967.4918323,980.3955957,993.2993591,1006.203123,1019.106886,1032.010649,1044.914413,1057.818176,1075.801085,1094.089704,1112.689229,1131.604946,1150.84223,1170.406548,1190.303459,1210.538618,1231.117774,1252.046776
821.3485532,750.6895113,848.065746,861.4243424,874.7829388,888.1415352,901.5001316,914.858728,926.6551721,938.4516162,950.2480603,962.0445044,973.8409485,985.6373926,997.4338367,1009.230281,1021.026725,1032.823169,1050.381163,1068.237643,1086.397683,1104.866443,1123.649173,1142.751209,1162.177979,1181.935005,1202.0279,1222.462374
832.5439127,760.9217555,859.6252731,873.1659534,886.7066336,900.2473138,913.7879941,927.3286743,938.3797107,949.4307471,960.4817834,971.5328198,982.5838562,993.6348926,1004.685929,1015.736965,1026.788002,1037.839038,1055.482302,1073.425501,1091.673734,1110.232188,1129.106135,1148.300939,1167.822055,1187.67503,1207.865506,1228.399219
796.2059057,727.7098376,822.1052472,835.054918,848.0045888,860.9542595,873.9039303,886.8536011,898.8451343,910.8366675,922.8282007,934.8197339,946.8112671,958.8028003,970.7943335,982.7858667,994.7773999,1006.768933,1023.884005,1041.290033,1058.991964,1076.994827,1095.303739,1113.923903,1132.860609,1152.119239,1171.705266,1191.624256
781.802469,714.5455009,807.2332891,819.9486991,832.6641092,845.3795192,858.0949293,870.8103394,883.8991858,896.9880322,910.0768787,923.1657251,936.2545715,949.343418,962.4322644,975.5211108,988.6099573,1001.698804,1018.727683,1036.046054,1053.658837,1071.571037,1089.787745,1108.314136,1127.155477,1146.31712,1165.804511,1185.623188
723.343934,661.1160417,746.8731888,758.6378162,770.4024435,782.1670709,793.9316983,805.6963257,818.6564172,831.6165088,844.5766003,857.5366919,870.4967834,883.456875,896.4169666,909.3770581,922.3371497,935.2972412,951.1972943,967.3676483,983.8128983,1000.537718,1017.546859,1034.845155,1052.437523,1070.328961,1088.524553,1107.029471
691.2775074,631.8082283,713.7636911,725.006783,736.2498748,747.4929667,758.7360585,769.9791504,782.5344263,795.0897021,807.644978,820.2002539,832.7555298,845.3108057,857.8660815,870.4213574,882.9766333,895.5319092,910.7559516,926.2388028,941.9848625,957.9986051,974.2845814,990.8474193,1007.691825,1024.822586,1042.24457,1059.962728
706.4542336,645.6793298,729.4340926,740.9240222,752.4139517,763.9038812,775.3938107,786.8837402,799.6558093,812.4278784,825.1999475,837.9720166,850.7440857,863.5161548,876.2882239,889.060293,901.8323621,914.6044312,930.1527065,945.9653025,962.0467126,978.4015067,995.0343324,1011.949916,1029.153065,1046.648667,1064.441694,1082.537203
709.4979101,648.4611647,732.5767752,744.1162078,755.6556403,767.1950729,778.7345054,790.273938,797.6070703,804.9402026,812.273335,819.6064673,826.9395996,834.2727319,841.6058643,848.9389966,856.2721289,863.6052612,878.2865507,893.217422,908.4021182,923.8449542,939.5503184,955.5226739,971.7665593,988.2865908,1005.087463,1022.17395
613.0655311,560.3246784,633.0076007,642.9786355,652.9496703,662.9207051,672.8917399,682.8627747,698.6811554,714.4995361,730.3179169,746.1362976,761.9546783,777.7730591,793.5914398,809.4098206,825.2282013,841.046582,855.3443739,869.8852283,884.6732772,899.7127229,915.0078392,930.5629724,946.382543,962.4710462,978.833054,995.4732159
609.8525057,557.3880635,629.6900606,639.608838,649.5276155,659.4463929,669.3651703,679.2839478,689.5983093,699.9126709,710.2270325,720.541394,730.8557556,741.1701172,751.4844788,761.7988403,772.1132019,782.4275635,795.7288321,809.2562222,823.013578,837.0048088,851.2338906,865.7048667,880.4218494,895.3890209,910.6106342,926.091015
563.0467448,514.6089125,581.361781,590.519299,599.6768171,608.8343352,617.9918533,627.1493713,632.5976434,638.0459155,643.4941876,648.9424597,654.3907318,659.8390039,665.287276,670.7355481,676.1838202,681.6320923,693.2198379,705.0045751,716.9896529,729.178477,741.5745111,754.1812778,767.0023595,780.0413996,793.3021034,806.7882392
545.1241123,498.2281296,562.856153,571.7221734,580.5881938,589.4542141,598.3202345,607.1862549,614.5683966,621.9505383,629.3326801,636.7148218,644.0969635,651.4791052,658.8612469,666.2433887,673.6255304,681.0076721,692.5848025,704.3587442,716.3328428,728.5105012,740.8951797,753.4903977,766.2997345,779.32683,792.5753861,806.0491677
586.5011587,536.0455881,605.5791305,615.1181164,624.6571023,634.1960882,643.7350742,653.2740601,665.1839978,677.0939355,689.0038733,700.913811,712.8237488,724.7336865,736.6436243,748.553562,760.4634998,772.3734375,785.5037859,798.8573503,812.4379253,826.24937,840.2956093,854.5806346,869.1085054,883.88335,898.909367,914.1908262
678.9564287,620.5471084,701.0418269,712.084526,723.127225,734.1699241,745.2126232,756.2553223,773.9205469,791.5857715,809.2509961,826.9162207,844.5814453,862.2466699,879.9118945,897.5771191,915.2423438,932.9075684,948.766997,964.896036,981.2992686,997.9813561,1014.947039,1032.201139,1049.748558,1067.594284,1085.743387,1104.201024
741.2623856,677.4930032,765.3744998,777.4305568,789.4866139,801.542671,813.5987281,825.6547852,853.7714404,881.8880957,910.004751,938.1214063,966.2380615,994.3547168,1022.471372,1050.588027,1078.704683,1106.821338,1125.637301,1144.773135,1164.234278,1184.026261,1204.154707,1224.625337,1245.443968,1266.616515,1288.148996,1310.047529
822.6773376,751.9039829,849.4377537,862.8179617,876.1981698,889.5783778,902.9585859,916.3387939,959.5710657,1002.803337,1046.035609,1089.267881,1132.500153,1175.732424,1218.964696,1262.196968,1305.42924,1348.661511,1371.588757,1394.905766,1418.619164,1442.73569,1467.262196,1492.205654,1517.57315,1543.371893,1569.609215,1596.292572
811.1581631,741.375781,837.5438784,850.736736,863.9295936,877.1224513,890.3153089,903.5081665,945.7670691,988.0259717,1030.284874,1072.543777,1114.802679,1157.061582,1199.320485,1241.579387,1283.83829,1326.097192,1348.640845,1371.567739,1394.884391,1418.597425,1442.713581,1467.239712,1492.182787,1517.549895,1543.348243,1569.585163
828.5759711,757.2951683,855.5282606,869.0044054,882.4805501,895.9566949,909.4328396,922.9089844,958.1048682,993.300752,1028.496636,1063.69252,1098.888403,1134.084287,1169.280171,1204.476055,1239.671938,1274.867822,1296.540575,1318.581765,1340.997655,1363.794615,1386.979124,1410.557769,1434.537251,1458.924384,1483.726099,1508.949442
